"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-02","Ontario","2016A000235","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064124","7.2.3.7.1.1","816.8","","","","1"
"2024-02","Ontario","2016A000235","Employment","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063981","7.3.2.2.1.1","526.5","","","","1"
"2024-02","Ontario","2016A000235","Employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064089","7.3.2.6.1.1","2712.8","","","","1"
"2024-02","Ontario","2016A000235","Employment","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064116","7.3.2.7.1.1","939.8","","","","1"
"2024-02","Ontario","2016A000235","Employment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063990","7.3.3.2.1.1","484.3","","","","1"
"2024-02","Ontario","2016A000235","Employment","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064098","7.3.3.6.1.1","2497.4","","","","1"
"2024-02","Ontario","2016A000235","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064125","7.3.3.7.1.1","783.7","","","","1"
"2024-02","Ontario","2016A000235","Unemployment","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063984","7.6.2.2.1.1","90.8","","","","1"
"2024-02","Ontario","2016A000235","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064092","7.6.2.6.1.1","168.8","","","","1"
"2024-02","Ontario","2016A000235","Unemployment","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064119","7.6.2.7.1.1","43.6","","","","1"
"2024-02","Ontario","2016A000235","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063993","7.6.3.2.1.1","75.4","","","","1"
"2024-02","Ontario","2016A000235","Unemployment","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064101","7.6.3.6.1.1","142.2","","","","1"
"2024-02","Ontario","2016A000235","Unemployment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064128","7.6.3.7.1.1","33.1","","","","1"
"2024-02","Manitoba","2016A000246","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064168","8.1.2.2.1.1","93.2","","","","1"
"2024-02","Manitoba","2016A000246","Population","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064276","8.1.2.6.1.1","273.1","","","","1"
"2024-02","Manitoba","2016A000246","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064303","8.1.2.7.1.1","186.8","","","","1"
"2024-02","Manitoba","2016A000246","Population","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064177","8.1.3.2.1.1","86.8","","","","1"
"2024-02","Manitoba","2016A000246","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064285","8.1.3.6.1.1","268.2","","","","1"
"2024-02","Manitoba","2016A000246","Population","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064312","8.1.3.7.1.1","203.0","","","","1"
"2024-02","Manitoba","2016A000246","Labour force","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064169","8.2.2.2.1.1","64.6","","","","1"
"2024-02","Manitoba","2016A000246","Labour force","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064277","8.2.2.6.1.1","253.3","","","","1"
"2024-02","Manitoba","2016A000246","Labour force","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064304","8.2.2.7.1.1","72.3","","","","1"
"2024-02","Manitoba","2016A000246","Labour force","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064178","8.2.3.2.1.1","56.7","","","","1"
"2024-02","Manitoba","2016A000246","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064286","8.2.3.6.1.1","225.8","","","","1"
"2024-02","Manitoba","2016A000246","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064313","8.2.3.7.1.1","64.9","","","","1"
"2024-02","Manitoba","2016A000246","Employment","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064170","8.3.2.2.1.1","58.3","","","","1"
"2024-02","Manitoba","2016A000246","Employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064278","8.3.2.6.1.1","243.3","","","","1"
"2024-02","Manitoba","2016A000246","Employment","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064305","8.3.2.7.1.1","69.5","","","","1"
"2024-02","Manitoba","2016A000246","Employment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064179","8.3.3.2.1.1","51.6","","","","1"
"2024-02","Manitoba","2016A000246","Employment","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064287","8.3.3.6.1.1","220.2","","","","1"
"2024-02","Manitoba","2016A000246","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064314","8.3.3.7.1.1","61.7","","","","1"
"2024-02","Manitoba","2016A000246","Unemployment","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064173","8.6.2.2.1.1","6.3","","","","1"
"2024-02","Manitoba","2016A000246","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064281","8.6.2.6.1.1","10.0","","","","1"
"2024-02","Manitoba","2016A000246","Unemployment","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064308","8.6.2.7.1.1","2.8","","","","1"
"2024-02","Manitoba","2016A000246","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064182","8.6.3.2.1.1","5.0","","","","1"
"2024-02","Manitoba","2016A000246","Unemployment","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064290","8.6.3.6.1.1","5.6","","","","1"
"2024-02","Manitoba","2016A000246","Unemployment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064317","8.6.3.7.1.1","3.2","","","","1"
"2024-02","Saskatchewan","2016A000247","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064357","9.1.2.2.1.1","75.5","","","","1"
"2024-02","Saskatchewan","2016A000247","Population","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064465","9.1.2.6.1.1","234.0","","","","1"
"2024-02","Saskatchewan","2016A000247","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064492","9.1.2.7.1.1","164.7","","","","1"
"2024-02","Saskatchewan","2016A000247","Population","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064366","9.1.3.2.1.1","69.6","","","","1"
"2024-02","Saskatchewan","2016A000247","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064474","9.1.3.6.1.1","225.2","","","","1"
"2024-02","Saskatchewan","2016A000247","Population","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064501","9.1.3.7.1.1","171.7","","","","1"
"2024-02","Saskatchewan","2016A000247","Labour force","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064358","9.2.2.2.1.1","47.9","","","","1"
"2024-02","Saskatchewan","2016A000247","Labour force","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064466","9.2.2.6.1.1","218.4","","","","1"
"2024-02","Saskatchewan","2016A000247","Labour force","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064493","9.2.2.7.1.1","74.6","","","","1"
"2024-02","Saskatchewan","2016A000247","Labour force","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064367","9.2.3.2.1.1","44.2","","","","1"
"2024-02","Saskatchewan","2016A000247","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064475","9.2.3.6.1.1","193.4","","","","1"
"2024-02","Saskatchewan","2016A000247","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064502","9.2.3.7.1.1","56.3","","","","1"
"2024-02","Saskatchewan","2016A000247","Employment","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064359","9.3.2.2.1.1","41.4","","","","1"
"2024-02","Saskatchewan","2016A000247","Employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064467","9.3.2.6.1.1","209.9","","","","1"
"2024-02","Saskatchewan","2016A000247","Employment","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064494","9.3.2.7.1.1","72.1","","","","1"
"2024-02","Saskatchewan","2016A000247","Employment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064368","9.3.3.2.1.1","40.2","","","","1"
"2024-02","Saskatchewan","2016A000247","Employment","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064476","9.3.3.6.1.1","185.4","","","","1"
"2024-02","Saskatchewan","2016A000247","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064503","9.3.3.7.1.1","54.1","","","","1"
"2024-02","Saskatchewan","2016A000247","Unemployment","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064362","9.6.2.2.1.1","6.5","","","","1"
"2024-02","Saskatchewan","2016A000247","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064470","9.6.2.6.1.1","8.5","","","","1"
"2024-02","Saskatchewan","2016A000247","Unemployment","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064497","9.6.2.7.1.1","2.5","","","","1"
"2024-02","Saskatchewan","2016A000247","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064371","9.6.3.2.1.1","4.0","","","","1"
"2024-02","Saskatchewan","2016A000247","Unemployment","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064479","9.6.3.6.1.1","8.0","","","","1"
"2024-02","Saskatchewan","2016A000247","Unemployment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064506","9.6.3.7.1.1","2.2","","","","1"
"2024-02","Alberta","2016A000248","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064546","10.1.2.2.1.1","300.5","","","","1"
"2024-02","Alberta","2016A000248","Population","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064654","10.1.2.6.1.1","1031.7","","","","1"
"2024-02","Alberta","2016A000248","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064681","10.1.2.7.1.1","599.5","","","","1"
"2024-02","Alberta","2016A000248","Population","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064555","10.1.3.2.1.1","285.5","","","","1"
"2024-02","Alberta","2016A000248","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064663","10.1.3.6.1.1","1004.2","","","","1"
"2024-02","Alberta","2016A000248","Population","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064690","10.1.3.7.1.1","642.8","","","","1"
"2024-02","Alberta","2016A000248","Labour force","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064547","10.2.2.2.1.1","196.1","","","","1"
"2024-02","Alberta","2016A000248","Labour force","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064655","10.2.2.6.1.1","961.7","","","","1"
"2024-02","Alberta","2016A000248","Labour force","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064682","10.2.2.7.1.1","281.5","","","","1"
"2024-02","Alberta","2016A000248","Labour force","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064556","10.2.3.2.1.1","186.9","","","","1"
"2024-02","Alberta","2016A000248","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064664","10.2.3.6.1.1","848.2","","","","1"
"2024-02","Alberta","2016A000248","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064691","10.2.3.7.1.1","222.4","","","","1"
"2024-02","Alberta","2016A000248","Employment","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064548","10.3.2.2.1.1","165.0","","","","1"
"2024-02","Alberta","2016A000248","Employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064656","10.3.2.6.1.1","917.0","","","","1"
"2024-02","Alberta","2016A000248","Employment","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064683","10.3.2.7.1.1","266.7","","","","1"
"2024-02","Alberta","2016A000248","Employment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064557","10.3.3.2.1.1","160.8","","","","1"
"2024-02","Alberta","2016A000248","Employment","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064665","10.3.3.6.1.1","811.0","","","","1"
"2024-02","Alberta","2016A000248","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064692","10.3.3.7.1.1","209.7","","","","1"
"2024-02","Alberta","2016A000248","Unemployment","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064551","10.6.2.2.1.1","31.1","","","","1"
"2024-02","Alberta","2016A000248","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064659","10.6.2.6.1.1","44.7","","","","1"
"2024-02","Alberta","2016A000248","Unemployment","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064686","10.6.2.7.1.1","14.7","","","","1"
"2024-02","Alberta","2016A000248","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064560","10.6.3.2.1.1","26.1","","","","1"
"2024-02","Alberta","2016A000248","Unemployment","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064668","10.6.3.6.1.1","37.2","","","","1"
"2024-02","Alberta","2016A000248","Unemployment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064695","10.6.3.7.1.1","12.8","","","","1"
"2024-02","British Columbia","2016A000259","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064735","11.1.2.2.1.1","330.2","","","","1"
"2024-02","British Columbia","2016A000259","Population","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064843","11.1.2.6.1.1","1087.6","","","","1"
"2024-02","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","841.9","","","","1"
"2024-02","British Columbia","2016A000259","Population","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064744","11.1.3.2.1.1","318.2","","","","1"
"2024-02","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","1097.3","","","","1"
"2024-02","British Columbia","2016A000259","Population","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064879","11.1.3.7.1.1","930.8","","","","1"
"2024-02","British Columbia","2016A000259","Labour force","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064736","11.2.2.2.1.1","214.6","","","","1"
"2024-02","British Columbia","2016A000259","Labour force","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064844","11.2.2.6.1.1","1002.8","","","","1"
"2024-02","British Columbia","2016A000259","Labour force","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064871","11.2.2.7.1.1","346.3","","","","1"
"2024-02","British Columbia","2016A000259","Labour force","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064745","11.2.3.2.1.1","203.6","","","","1"
"2024-02","British Columbia","2016A000259","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064853","11.2.3.6.1.1","933.5","","","","1"
"2024-02","British Columbia","2016A000259","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064880","11.2.3.7.1.1","295.3","","","","1"
"2024-02","British Columbia","2016A000259","Employment","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064737","11.3.2.2.1.1","197.4","","","","1"
"2024-02","British Columbia","2016A000259","Employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064845","11.3.2.6.1.1","955.6","","","","1"
"2024-02","British Columbia","2016A000259","Employment","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064872","11.3.2.7.1.1","334.8","","","","1"
"2024-02","British Columbia","2016A000259","Employment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064746","11.3.3.2.1.1","185.9","","","","1"
"2024-02","British Columbia","2016A000259","Employment","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064854","11.3.3.6.1.1","885.8","","","","1"
"2024-02","British Columbia","2016A000259","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064881","11.3.3.7.1.1","281.8","","","","1"
"2024-02","British Columbia","2016A000259","Unemployment","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064740","11.6.2.2.1.1","17.2","","","","1"
"2024-02","British Columbia","2016A000259","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064848","11.6.2.6.1.1","47.3","","","","1"
"2024-02","British Columbia","2016A000259","Unemployment","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064875","11.6.2.7.1.1","11.5","","","","1"
"2024-02","British Columbia","2016A000259","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064749","11.6.3.2.1.1","17.6","","","","1"
"2024-02","British Columbia","2016A000259","Unemployment","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064857","11.6.3.6.1.1","47.7","","","","1"
"2024-02","British Columbia","2016A000259","Unemployment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064884","11.6.3.7.1.1","13.5","","","","1"


